image_path,speed,direction
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_14_817.jpg,0.7547567500000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_14_888.jpg,0.7546090000000001,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_14_960.jpg,0.75474275,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_15_030.jpg,0.7547555,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_15_102.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_15_172.jpg,0.754757,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_15_241.jpg,0.754758,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_15_313.jpg,0.7547585,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_15_385.jpg,0.754757,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_15_457.jpg,0.7547585,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_15_528.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_15_598.jpg,0.75475775,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_15_664.jpg,0.7547585,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_15_732.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_15_804.jpg,0.754764,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_15_876.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_15_949.jpg,0.7546062499999999,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_16_019.jpg,0.75475925,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_16_090.jpg,0.75475725,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_16_162.jpg,0.75475625,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_16_235.jpg,0.7547567500000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_16_306.jpg,0.75460975,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_16_379.jpg,0.754615,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_16_450.jpg,0.754747,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_16_522.jpg,0.75475375,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_16_590.jpg,0.7547567500000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_16_660.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_16_730.jpg,0.75475725,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_16_800.jpg,0.75475725,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_16_872.jpg,0.75475725,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_16_943.jpg,0.7547365,-0.05
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_17_014.jpg,0.7544975,-0.2
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_17_087.jpg,0.75475725,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_17_160.jpg,0.7547525,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_17_231.jpg,0.7547567500000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_17_299.jpg,0.754758,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_17_369.jpg,0.75461175,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_17_438.jpg,0.7546165,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_17_509.jpg,0.75474775,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_17_579.jpg,0.7547545,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_17_651.jpg,0.754757,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_17_720.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_17_791.jpg,0.75475775,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_17_861.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_17_929.jpg,0.75460975,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_17_999.jpg,0.7547425,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_18_068.jpg,0.75475375,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_18_138.jpg,0.75475575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_18_206.jpg,0.7546207500000001,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_18_274.jpg,0.754243,-0.3
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_18_342.jpg,0.754706,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_18_409.jpg,0.75474625,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_18_477.jpg,0.754756,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_18_548.jpg,0.754756,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_18_620.jpg,0.75452125,-0.2
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_18_692.jpg,0.7547699999999999,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_18_766.jpg,0.75475375,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_18_839.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_18_909.jpg,0.75475775,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_18_976.jpg,0.75475725,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_19_043.jpg,0.754758,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_19_110.jpg,0.7547360000000001,-0.05
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_19_177.jpg,0.754371,-0.25
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_19_249.jpg,0.75473375,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_19_320.jpg,0.7547525,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_19_387.jpg,0.75475625,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_19_460.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_19_526.jpg,0.75474475,-0.05
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_19_598.jpg,0.75437775,-0.25
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_19_669.jpg,0.754578,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_19_740.jpg,0.75473825,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_19_810.jpg,0.7547517499999999,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_19_877.jpg,0.75475625,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_19_947.jpg,0.75475775,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_20_018.jpg,0.75461725,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_20_088.jpg,0.754649,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_20_158.jpg,0.75474875,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_20_229.jpg,0.75475575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_20_298.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_20_366.jpg,0.754758,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_20_436.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_20_504.jpg,0.75469475,-0.1
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_20_573.jpg,0.754372,-0.25
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_20_640.jpg,0.7547545,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_20_707.jpg,0.75475425,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_20_777.jpg,0.754757,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_20_844.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_20_913.jpg,0.75474575,-0.05
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_20_981.jpg,0.75437575,-0.25
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_21_048.jpg,0.7539415,-0.4
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_21_115.jpg,0.7546857499999999,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_21_182.jpg,0.7547455000000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_21_249.jpg,0.75475275,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_21_320.jpg,0.75475725,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_21_390.jpg,0.7546285,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_21_461.jpg,0.7541105,-0.35
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_21_533.jpg,0.7547237499999999,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_21_603.jpg,0.7547405,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_21_672.jpg,0.75475225,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_21_739.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_21_808.jpg,0.754756,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_21_878.jpg,0.7547525,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_21_945.jpg,0.7547567500000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_22_015.jpg,0.75461,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_22_085.jpg,0.7540905,-0.35
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_22_155.jpg,0.7547065,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_22_223.jpg,0.75474825,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_22_294.jpg,0.75475625,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_22_364.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_22_433.jpg,0.75462475,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_22_501.jpg,0.75410625,-0.35
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_22_571.jpg,0.75449175,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_22_640.jpg,0.75473225,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_22_712.jpg,0.7547465,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_22_779.jpg,0.7546649999999999,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_22_848.jpg,0.75467025,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_22_917.jpg,0.75474975,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_22_988.jpg,0.75475575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_23_057.jpg,0.7547567500000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_23_128.jpg,0.7547455000000001,-0.05
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_23_199.jpg,0.75438325,-0.25
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_23_267.jpg,0.7545815,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_23_337.jpg,0.75474025,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_23_405.jpg,0.75474775,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_23_473.jpg,0.75475625,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_23_544.jpg,0.75475625,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_23_611.jpg,0.7546265,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_23_680.jpg,0.75410325,-0.35
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_23_749.jpg,0.75449075,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_23_817.jpg,0.7547214999999999,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_23_884.jpg,0.754747,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_23_956.jpg,0.7547550000000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_24_025.jpg,0.7546425,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_24_094.jpg,0.7542815,-0.3
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_24_164.jpg,0.75449875,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_24_234.jpg,0.75470975,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_24_306.jpg,0.75474525,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_24_375.jpg,0.7547555,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_24_443.jpg,0.7546412499999999,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_24_510.jpg,0.7542712500000001,-0.3
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_24_582.jpg,0.7544995,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_24_652.jpg,0.75470775,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_24_722.jpg,0.75474725,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_24_790.jpg,0.7547550000000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_24_859.jpg,0.7547155,-0.1
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_24_926.jpg,0.7544035,-0.25
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_24_995.jpg,0.7545905,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_25_064.jpg,0.7547395,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_25_134.jpg,0.754752,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_25_207.jpg,0.7547195,-0.1
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_25_280.jpg,0.754272,-0.3
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_25_349.jpg,0.75381775,-0.45
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_25_416.jpg,0.7545807499999999,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_25_485.jpg,0.75469275,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_25_553.jpg,0.75474,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_25_623.jpg,0.75474575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_25_690.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_25_760.jpg,0.7547475,-0.05
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_25_830.jpg,0.75451375,-0.2
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_25_900.jpg,0.754585,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_25_967.jpg,0.7547395,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_26_037.jpg,0.7547517499999999,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_26_104.jpg,0.7547587499999999,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_26_173.jpg,0.75471125,-0.1
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_26_242.jpg,0.7542595000000001,-0.3
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_26_308.jpg,0.75472125,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_26_379.jpg,0.754753,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_26_446.jpg,0.7547567500000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_26_514.jpg,0.7547485,-0.05
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_26_581.jpg,0.754393,-0.25
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_26_651.jpg,0.75395775,-0.4
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_26_719.jpg,0.7546475,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_26_789.jpg,0.7547055,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_26_858.jpg,0.7547485,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_26_928.jpg,0.7546725000000001,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_26_995.jpg,0.7546795000000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_27_066.jpg,0.75475075,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_27_137.jpg,0.7547567500000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_27_206.jpg,0.7547564999999999,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_27_274.jpg,0.754757,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_27_343.jpg,0.754614,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_27_410.jpg,0.7542395,-0.3
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_27_478.jpg,0.7547057500000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_27_547.jpg,0.75474725,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_27_617.jpg,0.75476,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_27_688.jpg,0.75475775,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_27_756.jpg,0.754758,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_27_827.jpg,0.75475775,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_27_896.jpg,0.7547567500000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_27_964.jpg,0.754758,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_28_035.jpg,0.754742,-0.05
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_28_105.jpg,0.754369,-0.25
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_28_172.jpg,0.7547662500000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_28_245.jpg,0.7547517499999999,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_28_313.jpg,0.7547550000000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_28_385.jpg,0.75463425,-0.15
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_28_454.jpg,0.7542639999999999,-0.3
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_28_524.jpg,0.75474525,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_28_591.jpg,0.75475225,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_28_661.jpg,0.7547555,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_28_733.jpg,0.7547585,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_28_802.jpg,0.754513,-0.2
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_28_872.jpg,0.75410175,-0.35
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_28_940.jpg,0.7546875,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_29_006.jpg,0.7547407500000001,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_29_075.jpg,0.75475275,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_29_144.jpg,0.754758,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_29_214.jpg,0.7547575,0.0
c:/Users/ghant/Downloads/archive/self_driving_car_dataset_make/IMG/center_2022_04_10_12_25_29_283.jpg,0.7547575,0.0
